HSN,NAME,P CODE,TOTAL QUANTITY,IGST,SGST,CGST,TOTAL AMOUNT
38220090,SODIUM THIOSULPHATE SOLN.N/10 500 ML,S54179,364,2544.29,207.14,207.14,18351.36
28353100,SODIUM TRIPOLY PHOSPHATE ANHY.,S17929,0,0,0,0,0
28353100,SODIUM TRIPOLY PHOSPHATE ANHY. 25.00 KG,S17988,6,2970,0,0,16500
28353100,SODIUM TRIPOLY PHOSPHATE ANHY. 5.00 KG,S17939,0,0,0,0,0
28418010,SODIUM TUNGSTATE A.R,S74217,0,0,0,0,0
28418010,SODIUM TUNGSTATE L.R. 100.00 GM,S14217,36,1423.76,320.3,320.3,11468.52
38220019,SODIUM TUNGSTATE SOLUTION 10% 125 ML,S24371,2,11.68,0,0,97.34
38220090,SODIUM-NICKEL CHLORIDE REAGENT,S21079,0,0,0,0,0
38220090,SOIL TESTING KIT (40 TEST),S25550,183,9061.08,6300,6300,126403.35
38220090,SOIL TESTING KIT (OC) 25 TEST,S25450,96,4399.92,0,0,34020
38220090,SOIL TESTING KIT (REFIL PACK),S25650,2,99,0,0,825
70179010,SOLUTION BOTTLE 1000ml,NG3303,0,0,0,0,0
70179010,SOLUTION BOTTLE 500ml,NG3302,0,0,0,0,0
70179010,"Solution bottle,Amber,1000 ml",NG3353,0,0,0,0,0
70179010,"Solution bottle,Amber,250ml",NG3351,0,0,0,0,0
70179010,"Solution bottle,Amber,500ml",NG3352,0,0,0,0,0
70179010,SONHLET EXTRACTOR - 100 ML,NG5952,0,0,0,0,0
29054400,SORBITOL SOLUTION (70%),S23437,0,0,0,0,0
29054400,SORBITOL SOLUTION (70%) 500 ML,S23429,2,39.2,0,0,217.8
70179010,Soxhlet extraction app. 1000ml,NG5954,0,0,0,0,0
70179010,Soxhlet extraction app. 500ml,NG5955,0,0,0,0,0
70179010,Soxhlet extraction apparatus,NG5953,0,0,0,0,0
70179010,Soxhlet extraction apps. 2 lt,NG5956,0,0,0,0,0
70179010,Soxhlet extraction apps. 5 lt,NG5957,0,0,0,0,0
23040030,SOYABEAN MEAL (DEFATTED),S62025,0,0,0,0,0
70179010,Sp.Gr. bottle 50 ml,NG3703,0,0,0,0,0
70179010,"Spatula stainless steel 6""",NE0255,0,0,0,0,0
70179010,SPECIFIC GRAVITY BOTTLE (25ML),NG3702,0,0,0,0,0
39129090,SPILLAGE MOPS,S40757,0,0,0,0,0
70179010,Splash heads sloping 24/29,NG2503,0,0,0,0,0
70179010,Spray for chromatography(100ml,NG5418,0,0,0,0,0
70179010,Spray for chromatography(25ml),NG5416,0,0,0,0,0
70179010,Spray for chromatography(50ml),NG5417,0,0,0,0,0
28273990,STANNOUS CHLORIDE - 95% 250.00 GM,S14825,16,968.49,558.08,558.08,11581.37
28273990,STANNOUS CHLORIDE A.R.,S74817,0,0,0,0,0
28273990,STANNOUS CHLORIDE A.R.,S74827,0,0,0,0,0
28273990,STANNOUS CHLORIDE L.R. 100.00 GM,S14817,55,1981.68,443.77,443.77,15940.02
28332990,STANNOUS SULPHATE L.R.,S14917,0,0,0,0,0
38220090,STARCH IODIDE PAPER 100 LS,S44950,10,67.87,0,0,565.6
38220090,STARCH IODIDE PAPER 200 LS,S44956,40,715.11,0,0,3972.8
38220019,STARCH REAGENT-1,S20017,0,0,0,0,0
38220019,STARCH REAGENT-1,S20027,0,0,0,0,0
38220019,STARCH REAGENT-1,S20029,0,0,0,0,0
38220019,STARCH REAGENT-1,S20055,0,0,0,0,0
35051010,STARCH SOLUBLE,S14388,0,0,0,0,0
35051010,STARCH SOLUBLE A.R.,S73529,0,0,0,0,0
35051010,STARCH SOLUBLE A.R. 250.00 GM,S72817,0,0,0,0,0
35051010,STARCH SOLUBLE L.R. 500.00 GM,S14329,353,12937.86,1568.72,1568.72,89307.03
70179010,STEAM DISTILATION UNIT -COPPER,NE0541,0,0,0,0,0
29157020,STEARIC ACID 500.00 GM,S14929,19,295.36,100.78,100.78,2760.6
70179010,Stopcocks straight bore 2ml,NG7751,0,0,0,0,0
70179010,Stopper - solid stopper 14/23,NG7782,0,0,0,0,0
70179010,Stopper - solid stopper 24/29,NG7784,0,0,0,0,0
70179010,"Stopper - solid stopper, 19/26",NG7783,0,0,0,0,0
70179010,"Stopper -solid stopper, 29/32",NG7785,0,0,0,0,0
70179010,"Stopper,solid stopper,34/35",NG7786,0,0,0,0,0
70179010,"Stopper-solid stopper, 10/19",NG7781,0,0,0,0,0
28369200,STRONTIUM CARBONATE 250.00 GM,S16125,29,114.05,396.93,396.93,5044.03
28273930,STRONTIUM CHLORIDE,S14327,0,0,0,0,0
28273930,STRONTIUM CHLORIDE A.R.,S74327,0,0,0,0,0
28273930,STRONTIUM CHLORIDE L.R. 500.00 GM,S14325,140,2469.98,723.95,723.95,21766.18
28342910,STRONTIUM NITRATE,S14419,0,0,0,0,0
28342910,STRONTIUM NITRATE L.R. 500.00 GM,S14429,60,857.61,594.09,594.09,11365.59
29171130,STRONTIUM OXALATE - 98% 250.00 GM,S16725,3,0,69.64,69.64,773.76
28352690,STRONTIUM PHOSPHATE 98% 100.00 GM,S16517,4,0,600.63,600.63,6673.68
28332950,STRONTIUM SULPHATE L.R. 500.00 GM,S14729,6,170.88,0,0,949.32
29171930,SUCCINIC ACID L.R. 250.00 GM,S16025,4,107.32,0,0,596.2
29242990,SUCCINIMIDE (BUTANIMIDE) 100.00 GM,S12317,0,0,0,0,0
17011490,SUCROSE,S39939,0,0,0,0,0
17011490,SUCROSE 50.00 KG,S39999,4,0,1368,1368,15200
17011490,SUCROSE 500.00 GM,S39929,208,1571.53,877.7,877.7,30836.74
17011490,SUCROSE A.R,S74929,0,0,0,0,0
17011490,SUCROSE I.P.,S89929,0,0,0,0,0
17011490,SUCROSE I.P.,S89988,0,0,0,0,0
17011490,SUCROSE L.R,S39988,1,125,0,0,2500
32041978,SUDAN BLACK-B(Dye Content-60%) 10.00 GM,S39805,0,0,0,0,0
32041979,SUDAN I,S39809,0,0,0,0,0
32041979,SUDAN II 25.00 GM,S39704,1,0,8.76,8.76,97.34
32041979,SUDAN III 25.00 GM,S39709,13,164.56,17.74,17.74,1111.41
38220090,SUDAN III SOLUTION 125 ML,S24271,96,1128.2,41.67,41.67,9331.2
32041979,SUDAN IV 25.00 GM,S39804,10,134.78,0,0,748.8
38220019,SUGAR REAGENT-1,S10027,0,0,0,0,0
38220019,SUGAR REAGENT-1,S10033,0,0,0,0,0
38220019,SUGAR REAGENT-1,S10047,0,0,0,0,0
38220019,SUGAR REAGENT-1 500 ML,S10028,0,0,0,0,0
38220019,SUGAR REAGENT-2,S10015,0,0,0,0,0
38220019,SUGAR REAGENT-2,S10044,0,0,0,0,0
38220019,SUGAR REAGENT-2,S10049,0,0,0,0,0
38220019,SUGAR REAGENT-2 100 ML,S10071,0,0,0,0,0
28111990,SULPHAMIC ACID,S16433,0,0,0,0,0
28111990,SULPHAMIC ACID 5.00 KG,S16439,6,468,103.5,103.5,3750
28111990,SULPHAMIC ACID 500.00 GM,S16429,20,499.82,0,0,2776.8
29350090,SULPHANILAMIDE,S10017,0,0,0,0,0
29359090,SULPHANILAMIDE 99% 250.00 GM,S10025,11,1035.02,217.29,217.29,8164.42
29359090,SULPHANILAMIDE A.R.,S70017,0,0,0,0,0
29214234,SULPHANILIC ACID,S10425,0,0,0,0,0
29214234,SULPHANILIC ACID 100.00 GM,S10417,45,441.61,220.29,220.29,4901.16
29214234,SULPHANILIC ACID A.R 100.00 GM,S71871,2,84.05,0,0,466.96
28020010,SULPHONIX POWDER,S91934,0,0,0,0,0
28020010,SULPHONIX POWDER,S91938,0,0,0,0,0
28020010,SULPHONIX POWDER,S91939,0,0,0,0,0
28020010,SULPHONIX POWDER,S91999,0,0,0,0,0
28020010,SULPHONIX POWDER (CARTON PACK),S91933,0,0,0,0,0
29182990,SULPHOSALICYLIC ACID,S14488,0,0,0,0,0
29182990,SULPHOSALICYLIC ACID L.R. 100.00 GM,S14417,87,1392.76,117.85,117.85,9047.04
38220019,SULPHOSALICYLIC ACID SOLN 10% 125 ML,S24671,38,0,140.62,140.62,2343.6
38220019,SULPHOSALICYLIC ACID SOLN 20% 125 ML,S24771,380,2372.34,0,0,19770.64
38220019,SULPHOSALICYLIC ACID SOLN 3%,S24517,0,0,0,0,0
38220019,SULPHOSALICYLIC ACID SOLN 3% 125 ML,S24571,669,2891.6,926.22,926.22,39533.67
38220019,SULPHOSALICYLIC ACID SOLN. 20% 500 ML,S24729,40,846.14,0,0,7051.2
38220019,SULPHOSALICYLIC ACID SOLN.3% 500 ML,S24579,0,0,0,0,0
28020010,SULPHUR POWDER,S14517,0,0,0,0,0
28020010,SULPHUR POWDER,S14588,0,0,0,0,0
28020010,SULPHUR POWDER 1.00 KG,S14533,320,6048,0,0,33600
28020010,SULPHUR POWDER 500.00 GM,S14529,2445,25813.58,601.26,601.26,150089.3
28020010,SULPHUR ROLL,S14629,0,0,0,0,0
28070010,SULPHURIC ACID,S15038,0,0,0,0,0
28070010,SULPHURIC ACID 2/3N 500 ML,S55879,3,31.15,0,0,173.04
28070010,SULPHURIC ACID 20% 500 ML,S25279,693,5943.82,129.31,129.31,34456.59
28070010,SULPHURIC ACID 25% 500 ML,S25289,6,0,35.15,35.15,390.6
28070010,SULPHURIC ACID 30% v/v,S25379,0,0,0,0,0
28070010,SULPHURIC ACID 5 L,S15051,384,5220,12612.06,12612.06,169133.72
28270010,SULPHURIC ACID 6.5% W/V,S25589,0,0,0,0,0
28070010,SULPHURIC ACID A.R 5 L,S75851,0,0,0,0,0
28070010,SULPHURIC ACID A.R. 2.5 L,S75837,87,3994.84,1861.93,1861.93,42881.76
28070010,SULPHURIC ACID A.R. 500 ML,S75829,40,0,499.09,499.09,5545.42
28070010,SULPHURIC ACID A.R. T.C PACK 2.5 L,S71837,12,969.32,0,0,5385.12
28070010,SULPHURIC ACID A.R. TC PACK 500 ML,S75830,16,381.89,0,0,2121.6
28070010,SULPHURIC ACID L.R.,S15049,0,0,0,0,0
28070010,SULPHURIC ACID L.R. 2.5 L,S15037,87,830.04,3072.07,3072.07,38745.77
28070010,SULPHURIC ACID L.R. 25 L,S15033,4,0,675,675,7500
28070010,SULPHURIC ACID L.R. 500 ML,S15029,1502,12288.8,8719.58,8719.58,165155.65
28070010,SULPHURIC ACID L.R. 91%,S15040,0,0,0,0,0
28070010,SULPHURIC ACID L.R. T.C PACK 2.5 L,S11037,88,6171.16,0,0,34284.24
28070010,SULPHURIC ACID L.R. TC PACK 500 ML,S15130,847,18392.37,0,0,102179.92
28070010,SULPHURIC ACID N/1 500 ML,S55979,80,770.4,0,0,4280
28070010,SULPHURIC ACID N/10 500 ML,S56079,630,6222.24,55.8,55.8,35188
28070010,SULPHURIC ACID N/50 500 ML,S25290,75,671.8,33.48,33.48,4104.2
28070010,SULPHURIC ACID.L.R. (BPb) 500 ML,S15039,41,712.8,10.04,10.04,4071.6
28070010,SULPHURIC ACID.L.R. (PB),S15057,0,0,0,0,0
28399090,TALCUM POWDER 500.00 GM,T12029,5,50.98,0,0,283.25
32019090,TANNIC ACID 100.00 GM,T11417,14,420.07,100.44,100.44,3449.7
32019090,TANNIC ACID A.R. 100.00 GM,T71401,3,162.58,0,0,903.24
29181200,TARTARIC ACID,T10129,0,0,0,0,0
29181200,TARTARIC ACID L.R. 250.00 GM,T10125,19,937.8,29.07,29.07,5533.02
32041310,TARTRAZINE 85%,T10509,0,0,0,0,0
34029019,TELE CLEAN,T10617,0,0,0,0,0
29051490,tert-BUTYL ALCOHOL 500 ML,B11629,32,391.91,374.98,374.98,6343.68
29215990,tert-BUTYLAMINE - 98% 250 ML,B11625,0,0,0,0,0
70179010,TEST TUBE  (25 ML),NG8216,400,0,308.88,308.88,3432
70179010,TEST TUBE (50 ML),NG8218,200,0,232.2,232.2,2580
70179010,TEST TUBE BRUSH (20 CM),NG9999,0,0,0,0,0
70179010,Test tube FB-wooden cork26x150,NG8226,0,0,0,0,0
70179010,TEST TUBE STAND,NE0551,0,0,0,0,0
70179010,TEST TUBE WITH RIM 10x75,NG8211,600,0,200.88,200.88,2232
70179010,TEST TUBE WITH RIM 12x100 MM,NG8213,550,0,261.36,261.36,2904
70179010,TEST TUBE WITH RIM 12x75,NG8212,3150,0,1122.66,1122.66,12474
70179010,TEST TUBE WITH RIM 15x125 MM,NG8214,2550,1089,989.01,989.01,17039
70179010,TEST TUBE WITH RIM 15x150,NG8215,500,0,356.4,356.4,3960
70179010,TEST TUBE WITH RIM 25x100,NG8217,100,0,100.98,100.98,1122
70179010,TEST TUBE WITH RIM 25x200,NG8219,0,0,0,0,0
70179010,TEST TUBE WITH RIM 32x200,NG8220,0,0,0,0,0
70179010,TEST TUBE WITH RIM 38x200,NG8221,0,0,0,0,0
70179010,Test tube with stopper 18x150,NG8225,0,0,0,0,0
70179010,TEST TUBE WITHOUT RIM 10x75,NG8231,0,0,0,0,0
70179010,TEST TUBE WITHOUT RIM 12x100,NG8233,0,0,0,0,0
70179010,TEST TUBE WITHOUT RIM 12x75,NG8232,5030,2970,10.69,10.69,16618.8
70179010,TEST TUBE WITHOUT RIM 15x125,NG8234,50,0,32.67,32.67,363
70179010,TEST TUBE WITHOUT RIM 15x150,NG8235,0,0,0,0,0
70179010,TEST TUBE WITHOUT RIM 16x100,NG8236,0,0,0,0,0
70179010,TEST TUBE WITHOUT RIM 18x150,NG8237,500,0,386.1,386.1,4290
70179010,TEST TUBE WITHOUT RIM 25x100,NG8238,0,0,0,0,0
70179010,TEST TUBE WITHOUT RIM 25x150,NG8239,0,0,0,0,0
70179010,TEST TUBE WITHOUT RIM 25x200,NG8240,0,0,0,0,0
70179010,TEST TUBE WITHOUT RIM 32x200,NG8241,0,0,0,0,0
70179010,TEST TUBE WITHOUT RIM 38x200,NG8242,0,0,0,0,0
29239000,TETRA BUTYLAMMONIUM HYDROXIDE,T12117,0,0,0,0,0
29239000,TETRA METHYLAMMONIUM HYDROXIDE,T12417,0,0,0,0,0
29032300,TETRACHLOROETHYLENE,T12399,0,0,0,0,0
29032300,TETRACHLOROETHYLENE L.R 500 ML,T12329,0,0,0,0,0
70179010,Themometer-PTFE cone (10-110C),NG2704,0,0,0,0,0
70179010,"Thermometer pocket,closed end 14/23",NG2751,0,0,0,0,0
70179010,"Thermometer PTFE cone,14/23",NG2706,0,0,0,0,0
70179010,Thermometer with PTFE 19/26,NG2707,0,0,0,0,0
70179010,"Thermometer with PTFE,14/23",NG2705,0,0,0,0,0
70179010,"Thermometer,open end 14/23.400",NG2762,0,0,0,0,0
70179010,"Thermometer-PTFE cone, 19/26",NG2709,0,0,0,0,0
70179010,"Thermometer-PTFE cone,10to110C",NG2701,0,0,0,0,0
29362210,THIAMINE HYDROCHLORIDE - 99%,T11509,0,0,0,0,0
29309099,THIOGLYCOLLIC ACID 250 ML,T11425,0,0,0,0,0
29309070,THIOGLYCOLLIC ACID 80% 500 ML,T14429,2,0,106.24,106.24,1180.48
29309099,THIOSEMICARBAZIDE A.R. 25.00 GM,T74329,10,177.78,47.37,47.37,1514.05
29309010,THIOUREA L.R. 500.00 GM,T10329,45,1688.76,128.06,128.06,10804.86
29309010,THIOUREA.A.R. - 99.5%,T70317,0,0,0,0,0
29309010,THIOUREA.A.R. - 99.5%,T70329,0,0,0,0,0
29343000,THYMOL BLUE INDICATOR POWDER 5.00 GM,T40401,10,149.18,0,0,828.8
38220090,THYMOL BLUE INDICATOR SOLUTION 125 ML,T40571,15,0,55.67,55.67,767.81
29071930,THYMOL CRYSTALS 100.00 GM,T14217,51,2142.72,298.91,298.91,15225.22
29322090,THYMOLPHTHALEIN IND. POWDER,T40601,0,0,0,0,0
38220090,THYMOLPHTHALEIN INDICATOR SOLN 125 ML,T40771,54,440.64,22.77,22.77,2827.44
70179010,Tilt measure 10ml,NG7602,0,0,0,0,0
70179010,Tilt measure 25ml,NG7604,0,0,0,0,0
70179010,Tilt measure with reservior5ml,NG7601,0,0,0,0,0
28269000,TIN FLUOROBORATE,T14839,0,0,0,0,0
80070090,TIN FOIL,T31213,0,0,0,0,0
80011090,TIN METAL GRANULES A.R.,T70727,0,0,0,0,0
80011090,TIN METAL GRANULES L.R. 100.00 GM,T10717,6,347.26,41.4,41.4,2389.24
28230010,TITANIUM DIOXIDE,T10825,0,0,0,0,0
28230010,TITANIUM DIOXIDE,T10989,0,0,0,0,0
28230010,TITANIUM DIOXIDE A.R.,T70825,0,0,0,0,0
28230010,TITANIUM DIOXIDE L.R. 500.00 GM,T10829,21,686.2,21.71,21.71,4053.38
38220090,TOLLEN'S REAGENT 100 ML,T33271,138,8073.18,5521.85,5521.85,127859.9
38220090,TOLLEN'S REAGENT 500 ML,T33229,5,2596.31,0,0,19669
29023000,TOLUENE (SULPHUR FREE) 2.5 L,T10927,4,469.26,0,0,2607
29023000,TOLUENE (SULPHUR FREE) 500 ML,T10919,17,0,227.67,227.67,2529.6
29023000,TOLUENE L.R.,T14088,0,0,0,0,0
29023000,TOLUENE RECTIFIED A.R 2.5 L,T78937,40,0,1080,1080,12000
29023000,TOLUENE RECTIFIED A.R 500 ML,T78929,2,0,32.02,32.02,355.88
29023000,TOLUENE RECTIFIED A.R. 25 L,T78988,3,0,882,882,9800
29023000,TOLUENE RECTIFIED L.R. 2.5 L,T10937,43,1138.29,1705.78,1705.78,25277.2
29023000,TOLUENE RECTIFIED L.R. 500 ML,T10929,79,1255.41,352.91,352.91,10895.74
29023000,TOLUENE SULPHUR FREE,T10988,0,0,0,0,0
29023000,TOLUENE SULPHUR FREE,T10991,0,0,0,0,0
32041259,TOLUIDINE BLUE (M.S),T32713,0,0,0,0,0
32041259,TOLUIDINE BLUE (M.S) 25.00 GM,T32709,11,208.2,105.45,105.45,2328.48
38220019,TOLUIDINE BLUE STAIN SOLUTION,T32771,0,0,0,0,0
38220019,TOPFER'S REAGENT,T21171,0,0,0,0,0
38220090,TOTAL HARDNESS INDIATOR POWDER 25.00 GM,T41259,52,0,179.9,179.9,1998.88
38220090,TOTAL HARDNESS REAGENT-2 500 ML,T20429,1,0,5.94,5.94,99
38220090,TOTAL HARDNESS REAGENT-3 500 ML,T20629,1,0,4.08,4.08,68
38220090,TOTAL HARDNESS REAGENT-4,T20729,0,0,0,0,0
38220090,TOTAL HARDNESS REAGENT-5,T20825,0,0,0,0,0
38220019,TOTAL PROTEIN & ALBUMIN,P22150,1,0,11.15,11.15,185.81
29181590,tri-AMMONIUM CITRATE,A12839,0,0,0,0,0
29181590,tri-AMMONIUM CITRATE,A12888,0,0,0,0,0
29181590,tri-AMMONIUM CITRATE (97-103%) 250.00 GM,A12829,1,0,19.59,19.59,217.62
29181500,tri-AMMONIUM CITRATE A.R.,A72839,0,0,0,0,0
28352620,Tri-CALCIUM PHOSPHATE - 90%,C13588,0,0,0,0,0
28352620,tri-CALCIUM PHOSPHATE - 90% 5.00 KG,C13589,0,0,0,0,0
28352620,tri-CALCIUM PHOSPHATE - 90% 500.00 GM,C13529,15,322.56,156.24,156.24,3528
38220019,TRICHLORO ACETIC ACID 10% 125 ML,T21471,6,0,22.55,22.55,375.72
29154030,TRICHLORO ACETIC ACID L.R. 500.00 GM,T11329,0,0,0,0,0
29154030,TRICHLORO ACETIC ACID.L.R. 100.00 GM,T11317,0,0,0,0,0
29032200,TRICHLOROETHYLENE 25 L,T15088,1,0,517.5,517.5,5750
29032200,TRICHLOROETHYLENE L.R. 2.5 L,T11537,80,5960.47,4340.36,4340.36,81339.84
29032200,TRICHLOROETHYLENE L.R. 500 ML,T11529,38,1287.01,152.67,152.67,8846.4
29221500,TRIETHANOLAMINE,T11637,0,0,0,0,0
29221500,TRIETHANOLAMINE,T11699,0,0,0,0,0
29221500,TRIETHANOLAMINE A.R. 500 ML,T71629,0,0,0,0,0
29221500,TRIETHANOLAMINE L.R,T11633,0,0,0,0,0
29221500,TRIETHANOLAMINE L.R.,T11617,0,0,0,0,0
29221500,TRIETHANOLAMINE L.R. 500 ML,T11629,18,524.39,138.94,138.94,4457.1
29211990,TRIETHYLAMINE.L.R. 500 ML,T11729,0,0,0,0,0
29094900,TRIETHYLENE GLYCOL 98% 500 ML,T11229,0,0,0,0,0
29159090,TRIFLUOROACETIC ACID 99% 100 ML,T21571,1,0,90.56,90.56,1006.26
70179010,TRIPOD STAND WITH WIDE BASE,NE0561,0,0,0,0,0
29181510,TRI-POTASSIUM CITRATE,P11087,0,0,0,0,0
29181510,tri-POTASSIUM CITRATE L.R. 500.00 GM,P12479,0,0,0,0,0
28539010,TRIPPLE DISTILLED WATER 5 L,T16051,8,297,0,0,1650
29221990,TRIS BUFFER A.R,T70829,0,0,0,0,0
29221990,TRIS BUFFER A.R. 100.00 GM,T70817,29,1405.33,57.47,57.47,8446
29221990,TRIS HYDROCHLORIDE.A.R. 99.5% 100.00 GM,T70717,9,245.7,410.13,410.13,5922
29181520,TRI-SODIUM CITRATE 100.00 GM,S12417,0,0,0,0,0
29181520,TRI-SODIUM CITRATE A.R.,S75529,0,0,0,0,0
29181520,TRI-SODIUM CITRATE IP/USP,S83489,0,0,0,0,0
29181520,TRI-SODIUM CITRATE IP/USP 25.00 KG,S83488,10,5940,0,0,33000
29181520,TRI-SODIUM CITRATE IP/USP 50.00 KG,S83405,117,0,53055.45,53055.45,589505
29181520,tri-SODIUM CITRATE IP/USP 500.00 GM,S83429,5,0,80.07,80.07,889.7
29181520,TRI-SODIUM CITRATE L.R 25.00 KG,S12488,6,2970,0,0,16500
29181520,TRI-SODIUM CITRATE L.R.,S12489,0,0,0,0,0
29181520,TRI-SODIUM CITRATE L.R. 500.00 GM,S12479,222,5533.45,345.11,345.11,34575.93
28352990,TRI-SODIUM PHOSPHATE 5.00 KG,S13239,20,1890,0,0,10500
28352990,TRI-SODIUM PHOSPHATE L.R. 25.00 KG,S13688,3,427.5,337.5,337.5,6125
28352990,TRI-SODIUM PHOSPHATE L.R. 500.00 GM,S13629,15,75.64,117.24,117.24,1722.82
35079079,TRYPSIN 50.00 GM,T19904,9,308.22,0,0,1712.34
35040099,TRYPTONE 250.00 GM,T32125,14,652.21,149.77,149.77,5287.48
28111990,TUNGSTIC ACID.A.R. 99.5% 100.00 GM,T40617,0,0,0,0,0
38220090,TURMERIC PAPER 200 LS,T40556,0,0,0,0,0
34021300,TWEEN-20 500 ML,T15529,21,2536.35,378.02,378.02,11758.5
34021300,TWEEN-80,T12588,0,0,0,0,0
34021300,TWEEN-80 500 ML,T12529,18,2498.5,148.95,148.95,9987.12
70179010,Two neck flask 500ml,NG6255,0,0,0,0,0
38220090,UNIVERSAL INDICATOR SOLUTION,U40188,0,0,0,0,0
38220090,UNIVERSAL INDICATOR SOLUTION 125 ML,U40171,397,567.46,1335.02,1335.02,20731.23
38220090,UNIVERSAL INDICATOR SOLUTION 500 ML,U40179,81,1014.87,157.61,157.61,10362.81
31021000,UREA,U10988,0,0,0,0,0
31021000,UREA A.R.,U71217,0,0,0,0,0
31021000,UREA A.R. 500.00 GM,U71229,3,0,45.7,45.7,507.78
31021000,UREA L.R. 500.00 GM,U10229,220,3033.8,608.33,608.33,23613.64
38220019,UREA REAGENT-1,U10017,0,0,0,0,0
38220019,UREA REAGENT-1,U10055,0,0,0,0,0
38220019,UREA REAGENT-1 500 ML,U10029,0,0,0,0,0
38220019,UREA STOCK STANDARD 0.25%,U20371,0,0,0,0,0
38220019,URIC ACID REAGENT 125 ML,U20471,57,468.13,26.41,26.41,4341.22
38220019,URIC ACID STOCK STANDARD 0.1%,U20571,0,0,0,0,0
29335990,URIC ACID.A.R. - 99% 5.00 GM,U72009,30,1172.68,101.34,101.34,7640.82
70179010,U-shape Table(2570+3000+2570),NF0001,0,0,0,0,0
70179010,Vaccum Distillation Assembly,NG7971,0,0,0,0,0
39100090,VACUUM GREASE 50.00 GM,V12009,5,109.39,0,0,607.75
28253010,VANADIUM PENTOXIDE - 99% 50.00 GM,V13009,2,0,78.56,78.56,872.96
29124100,VANILLIN 100.00 GM,V11271,40,2261.58,0,0,12564.3
29124100,VANILLIN A.R,V75205,0,0,0,0,0
29153200,VINYL ACETATE L.R,V14029,0,0,0,0,0
70179010,Volumertic flask cl.A - 25ml,NG6854,0,0,0,0,0
70179010,"Volumetri flask, cl.A, 250ml",NG6858,0,0,0,0,0
70179010,Volumetric Flask (class B),NG6810,0,0,0,0,0
70179010,Volumetric flask 100ml(LDPE),NG6906,10,184.14,0,0,1023
70179010,Volumetric flask 250ml-stopper,NG6908,50,473.22,425.9,425.9,7361.2
70179010,Volumetric flask cl.A - 100ml,NG6856,25,0,659.34,659.34,7326
70179010,Volumetric flask cl.A - 10ml,NG6852,0,0,0,0,0
70179010,Volumetric flask cl.A - 50ml,NG6855,0,0,0,0,0
70179010,Volumetric flask cl.A 1 lt,NG6860,0,0,0,0,0
70179010,Volumetric flask -stopper 20ml,NG6802,0,0,0,0,0
70179010,"Volumetric flask, cl.A- 5ml",NG6851,0,0,0,0,0
70179010,"Volumetric flask, cl.A, 100ml",NG7056,0,0,0,0,0
70179010,"Volumetric flask, cl.A, 250ml",NG7058,0,0,0,0,0
70179010,"Volumetric flask, Cl.A, 50ml",NG7055,0,0,0,0,0
70179010,"Volumetric flask,500ml cl.B",NG6909,20,0,407.48,407.48,4527.6
70179010,"Volumetric flask,amber,A,500ml",NG7059,0,0,0,0,0
70179010,"Volumetric flask,Amber,B,20ml",NG7003,0,0,0,0,0
70179010,"Volumetric flask,amber,cl.A,1L",NG7060,0,0,0,0,0
70179010,"Volumetric flask,cl.A 20ml",NG6853,0,0,0,0,0
70179010,"Volumetric flask,cl.A, 200ml",NG6857,0,0,0,0,0
70179010,"Volumetric flask,cl.A, 500ml",NG6859,0,0,0,0,0
70179010,"Volumetric flask,cl.A, 50ml ",NG6955,0,0,0,0,0
70179010,"Volumetric flask,cl.B, 2000ml",NG6911,0,0,0,0,0
70179010,"Volumetric flask,cl.B, 50ml",NG6905,10,0,98.6,98.6,1095.6
70179010,"Volumetric flask,cl.B,1000ml",NG6910,4,0,111.2,111.2,1235.52
70179010,"Volumetric flask,cl.B,25ml",NG6904,0,0,0,0,0
70179010,VOLUMETRIC PIPETTE 25ML - A GR,NG7512,0,0,0,0,0
70179010,VOLUMETRIC PIPETTE 5 ML -A GR.,NG7505,0,0,0,0,0
70179010,Volumetric Pipette cl.B 100ml,NG7563,0,0,0,0,0
70179010,Volumetric Pipette cl.B 3ml,NG7552,0,0,0,0,0
70179010,Volumetric Pipette cl.B 4ml,NG7553,0,0,0,0,0
70179010,Volumetric Pipette cl.B 6ml,NG7555,0,0,0,0,0
70179010,Volumetric Pipette cl.B 7ml,NG7556,0,0,0,0,0
70179010,Volumetric Pipette cl.B 8ml,NG7557,0,0,0,0,0
70179010,Volumetric Pipette cl.B 9ml,NG7558,0,0,0,0,0
70179010,"Volumetric pipette,(cl.A) 10ml",NG7510,0,0,0,0,0
70179010,"Volumetric pipette,(cl.A) 20ml",NG7511,0,0,0,0,0
70179010,"Volumetric pipette,(cl.A) 2ml",NG7502,0,0,0,0,0
70179010,"Volumetric pipette,cl.A, 1 ml",NG7501,0,0,0,0,0
70179010,VOLUMETRIC STAD. FLASK 100ML,NG6805,169,286.9,1849.95,1849.95,22149
70179010,VOLUMETRIC STANDARD FLASK 10ML,NG6801,0,0,0,0,0
70179010,VOLUMETRIC STANDARD FLASK 25ML,NG6803,0,0,0,0,0
70179010,VOLUMETRIC STANDARD FLASK 50ML,NG6804,0,0,0,0,0
70179010,VOLUMETRIC STANDARD FLASK 5ML,NG6800,0,0,0,0,0
70179010,VOLUMETRIC STD FLASK AMBER25ML,NG7004,0,0,0,0,0
70179010,VOLUMETRIC STD FLASK AMBER50ML,NG7005,0,0,0,0,0
